"Timestamp","Chest_Roll_Error","Chest_Pitch_Error","Chest_Yaw_Error","Pelvis_Roll_Error","Pelvis_Pitch_Error","Pelvis_Yaw_Error","LeftFoot_Roll_Error","LeftFoot_Pitch_Error","LeftFoot_Yaw_Error","RightFoot_Roll_Error","RightFoot_Pitch_Error","RightFoot_Yaw_Error"
0.137,0.000599557,0.00165236,-0.00023663,0.00160751,-0.000439985,-0.000207424,-0.000575906,0.00115504,-4.06993e-05,-0.00161087,-3.45339e-05,-0.000136874
0.138,0.000730267,0.00169009,-0.000221372,0.00160955,-0.000614494,-0.00022459,-0.000364261,0.00134447,-2.17822e-05,-0.00162273,0.000149021,-0.000155674
0.139,0.000857877,0.00172128,-0.000212669,0.00160947,-0.000791978,-0.000245571,-0.000177622,0.0015074,6.3287e-07,-0.00163247,0.000332242,-0.000178022
0.14,0.000986702,0.00174557,-0.000211239,0.0016074,-0.000970179,-0.000266552,-2.87534e-05,0.00165384,2.3089e-05,-0.00163967,0.000515874,-0.000200396
0.141,0.00111923,0.00176278,-0.000216126,0.0016031,-0.00114848,-0.000285864,7.92414e-05,0.00178873,4.37644e-05,-0.00164384,0.000700326,-0.000220965
0.142,0.0012828,0.00177345,-0.000227571,0.00159469,-0.00135931,-0.000304937,0.000155204,0.0019357,6.4505e-05,-0.00164401,0.000919765,-0.000241512
0.143,0.00142718,0.00177517,-0.000239253,0.00158493,-0.00153775,-0.000317574,0.000184842,0.00205164,7.86872e-05,-0.00164023,0.00110654,-0.000255478
0.144,0.00157755,0.00177008,-0.000251293,0.0015726,-0.00171623,-0.000326633,0.000186356,0.0021603,8.92671e-05,-0.00163256,0.00129431,-0.00026579
0.145,0.00173383,0.00175853,-0.000262022,0.00155777,-0.00189461,-0.000331402,0.000165003,0.00226247,9.59671e-05,-0.00162104,0.00148287,-0.000272175
0.146,0.00189574,0.00174095,-0.000270367,0.00154055,-0.0020727,-0.000332117,0.000125838,0.00235899,9.85823e-05,-0.00160578,0.001672,-0.000274436
0.147,0.00206281,0.00171784,-0.000275493,0.00152107,-0.00225031,-0.000328302,7.35994e-05,0.0024507,9.70121e-05,-0.00158698,0.0018614,-0.000272492
0.148,0.00223443,0.00168976,-0.000276685,0.0014995,-0.00242724,-0.000320435,1.26321e-05,0.00253848,9.12826e-05,-0.0015649,0.00205079,-0.000266364
