"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
7.846,-169.875,658.574,-177.043,631.638,-179.56,631.086,-139.662,671.188,-18.3381,-5.28642,-0.330116,5.03783,-18.8061,12.4395
7.847,-155.834,648.536,-177.043,631.638,-179.56,631.086,-124.217,662.935,-18.4119,-5.33767,-0.291943,5.11735,-18.8871,12.4839
7.848,-146.25,640.482,-177.043,631.638,-179.56,631.086,-112.466,655.952,-18.4938,-5.38239,-0.268264,5.18223,-18.9786,12.5285
7.849,-140.862,635.075,-177.043,631.638,-179.56,631.086,-105.241,651.033,-18.5802,-5.42275,-0.261315,5.23269,-19.0773,12.5729
7.85,-139.071,632.386,-177.043,631.638,-179.56,631.086,-102.673,648.372,-18.6684,-5.46097,-0.270353,5.27095,-19.1796,12.6175
7.851,-140.285,632.261,-177.043,631.638,-179.56,631.086,-104.614,648.02,-18.7557,-5.49916,-0.293772,5.29971,-19.2823,12.6624
7.852,-144.074,634.576,-176.967,631.699,-179.57,631.092,-110.835,650.056,-18.8402,-5.53929,-0.329841,5.32167,-19.3823,12.7081
7.853,-150.642,639.469,-176.967,631.699,-179.57,631.092,-121.995,654.618,-18.9195,-5.5835,-0.377631,5.33907,-19.4765,12.7552
7.854,-159.877,646.846,-176.967,631.699,-179.57,631.092,-137.569,662.039,-18.9915,-5.6338,-0.435192,5.35491,-19.562,12.8036
7.855,-163.231,653.04,-176.967,631.699,-179.57,631.092,-138.667,667.242,-19.0609,-5.68924,-0.412506,5.42772,-19.6359,12.8564
7.856,-160.939,653.32,-176.967,631.698,-179.57,631.092,-134.326,666.325,-19.1325,-5.74497,-0.368908,5.51385,-19.7103,12.9172
7.857,-163.025,653.999,-176.967,631.698,-179.57,631.092,-132.798,665.781,-19.2025,-5.80132,-0.330434,5.59622,-19.7867,12.9826
7.858,-169.611,656.584,-176.967,631.699,-179.57,631.092,-135.612,667.139,-19.2674,-5.85985,-0.3068,5.66976,-19.8632,13.0495
7.859,-177.611,659.714,-176.967,631.699,-179.57,631.092,-141.261,669.654,-19.3259,-5.92101,-0.299625,5.73416,-19.9382,13.1154
7.86,-186.542,663.767,-176.967,631.699,-179.57,631.092,-149.584,673.364,-19.3774,-5.98555,-0.308207,5.79064,-20.0097,13.1789
7.861,-195.989,668.573,-176.967,631.699,-179.57,631.092,-160.312,678.29,-19.4214,-6.0541,-0.331053,5.84093,-20.0763,13.2383
7.862,-204.032,672.348,-176.851,631.738,-179.543,631.076,-171.628,683.461,-19.459,-6.1258,-0.36643,5.88624,-20.1375,13.2924
7.863,-210.433,676.891,-176.851,631.738,-179.543,631.076,-183.333,688.882,-19.4916,-6.20129,-0.413218,5.92737,-20.1932,13.342
7.864,-216.869,681.495,-176.851,631.738,-179.543,631.076,-196.638,695.399,-19.5191,-6.28062,-0.470706,5.96539,-20.2424,13.3859
7.865,-215.751,687.685,-176.851,631.738,-179.543,631.076,-188.868,695.049,-19.5478,-6.36508,-0.450853,6.05701,-20.2822,13.4258
7.866,-205.498,686.302,-176.851,631.738,-179.543,631.076,-177.8,691.648,-19.5851,-6.44848,-0.408811,6.16158,-20.3263,13.4644
7.867,-197.379,682.192,-176.851,631.738,-179.543,631.076,-168.616,687.757,-19.6293,-6.5286,-0.370221,6.26094,-20.378,13.5008
7.868,-190.827,677.551,-176.851,631.738,-179.543,631.076,-161.289,684.048,-19.679,-6.60499,-0.344801,6.3486,-20.4375,13.5355
7.869,-185.591,673.002,-176.851,631.738,-179.543,631.076,-155.857,680.751,-19.7333,-6.67774,-0.334808,6.42341,-20.5035,13.5694
7.87,-181.425,668.864,-176.851,631.738,-179.543,631.076,-152.348,678.017,-19.7912,-6.74718,-0.339774,6.4862,-20.5745,13.6037
7.871,-178.209,665.276,-176.851,631.738,-179.543,631.076,-150.621,676.011,-19.8519,-6.81376,-0.358399,6.53842,-20.649,13.6393
7.872,-194.352,617.674,-176.77,631.803,-179.554,631.083,-168.236,634.461,-19.8997,-6.84148,-0.37659,6.56253,-20.7115,13.6592
7.873,-233.727,544.072,-176.77,631.803,-179.554,631.083,-215.83,567.348,-19.9155,-6.80905,-0.264216,6.61477,-20.7134,13.6459
7.874,-229.15,552.695,-176.77,631.803,-179.554,631.083,-221.12,567.269,-19.9352,-6.78376,-0.195735,6.64212,-20.7209,13.6412
7.875,-212.439,550.138,-176.77,631.803,-179.554,631.083,-203.878,565.016,-19.9689,-6.75645,-0.1404,6.66037,-20.7446,13.6489
7.876,-190.9,546.675,-176.77,631.803,-179.554,631.083,-181.313,556.404,-20.0204,-6.72638,-0.0991792,6.6643,-20.7882,13.6698
7.877,-176.978,544.274,-176.77,631.803,-179.554,631.083,-164.623,548.83,-20.0835,-6.69443,-0.071185,6.65539,-20.8465,13.6998
7.878,-171.414,544.829,-176.77,631.803,-179.554,631.083,-155.763,544.403,-20.1514,-6.66301,-0.0556828,6.63651,-20.9135,13.7347
7.879,-173.066,548.565,-176.77,631.803,-179.554,631.083,-154.527,543.524,-20.2182,-6.63472,-0.0513188,6.61101,-20.9833,13.7712
7.88,-180.12,554.983,-176.77,631.803,-179.554,631.083,-159.79,545.893,-20.2794,-6.61176,-0.056514,6.58203,-21.0511,13.8065
7.881,-190.973,563.473,-176.77,631.803,-179.554,631.083,-170.345,551.026,-20.332,-6.59582,-0.0697309,6.55228,-21.1131,13.8386
7.882,-204.533,573.571,-176.689,631.869,-179.568,631.091,-185.253,558.531,-20.3738,-6.58821,-0.0896043,6.52406,-21.1662,13.8663
7.883,-220.109,585.014,-176.689,631.869,-179.568,631.091,-203.786,568.152,-20.403,-6.59005,-0.114978,6.49935,-21.208,13.8884
7.884,-237.343,597.659,-176.689,631.869,-179.568,631.091,-225.677,579.701,-20.4183,-6.6023,-0.144949,6.47988,-21.2362,13.9043
7.885,-225.346,581.516,-176.689,631.869,-179.568,631.091,-214.146,576.482,-20.4437,-6.60142,-0.125762,6.48665,-21.2618,13.9198
7.886,-201.717,566.862,-176.689,631.869,-179.568,631.091,-190.63,564.748,-20.4887,-6.58863,-0.0890571,6.49489,-21.3013,13.9439
7.887,-181.468,555.404,-176.688,631.869,-179.568,631.091,-169.739,553.592,-20.5505,-6.56654,-0.0540984,6.49397,-21.3567,13.9753
7.888,-169.74,549.27,-176.688,631.869,-179.568,631.091,-155.952,545.97,-20.6221,-6.5395,-0.0293002,6.48194,-21.4241,14.011
7.889,-166.558,548.136,-176.688,631.869,-179.568,631.091,-150.277,542.416,-20.6965,-6.51162,-0.0169621,6.46062,-21.4977,14.048
7.89,-170.638,551.155,-176.688,631.869,-179.568,631.091,-152.138,542.842,-20.7678,-6.48627,-0.0165004,6.43323,-21.572,14.0834
7.891,-180.353,557.604,-176.688,631.869,-179.568,631.091,-160.687,546.787,-20.8315,-6.46628,-0.0266955,6.40285,-21.6422,14.1152
7.892,-194.487,566.904,-176.605,631.936,-179.582,631.099,-175.02,553.9,-20.8837,-6.45397,-0.0461564,6.37233,-21.7043,14.1421
7.893,-212.149,578.67,-176.605,631.936,-179.582,631.099,-194.401,563.938,-20.9218,-6.45135,-0.073579,6.34426,-21.7549,14.163
7.894,-232.82,592.688,-176.605,631.936,-179.582,631.099,-218.592,576.646,-20.9432,-6.46029,-0.107948,6.32084,-21.7908,14.1773
7.895,-247.053,595.68,-176.605,631.936,-179.582,631.099,-236.745,588.685,-20.9532,-6.47174,-0.0979785,6.33163,-21.8043,14.1808
7.896,-253.225,600.324,-176.605,631.936,-179.582,631.099,-241.284,594.054,-20.9584,-6.48707,-0.0674502,6.35854,-21.8098,14.1775
7.897,-256.08,603.336,-176.605,631.936,-179.582,631.099,-243.184,596.608,-20.9615,-6.50494,-0.0351759,6.38842,-21.8137,14.1701
7.898,-256.475,604.715,-176.605,631.936,-179.582,631.1,-243.599,597.561,-20.9645,-6.524,-0.00955942,6.41509,-21.8191,14.1609
7.899,-255.482,604.733,-176.605,631.936,-179.582,631.099,-243.226,597.415,-20.9686,-6.54316,0.00669646,6.43613,-21.8272,14.1517
7.9,-253.42,603.638,-176.605,631.936,-179.582,631.099,-242.175,596.447,-20.9746,-6.5615,0.0133479,6.45081,-21.8387,14.1438
7.901,-251.066,602.231,-176.605,631.936,-179.582,631.1,-241.517,595.054,-20.9827,-6.57876,0.0101512,6.4587,-21.8532,14.139
7.902,-248.545,600.313,-176.488,631.984,-179.564,631.089,-240.53,593.469,-20.9932,-6.59452,-0.00144102,6.46056,-21.8706,14.1377
7.903,-245.995,598.535,-176.488,631.984,-179.564,631.089,-239.882,591.869,-21.006,-6.60891,-0.0212083,6.45654,-21.8907,14.141
7.904,-243.89,597.054,-176.488,631.984,-179.564,631.089,-239.757,590.532,-21.0207,-6.62216,-0.0487165,6.4471,-21.9128,14.1497
7.905,-215.31,574.944,-176.488,631.984,-179.564,631.089,-218.49,579.204,-21.0591,-6.61739,-0.0369801,6.4528,-21.941,14.1675
7.906,-183.512,557.712,-176.488,631.984,-179.564,631.089,-186.589,563.428,-21.1237,-6.59861,-0.00877277,6.45655,-21.9892,14.1961
7.907,-159.621,544.75,-176.488,631.984,-179.564,631.089,-160.52,549.622,-21.2081,-6.56929,0.0180291,6.4495,-22.0568,14.2329
7.908,-145.893,537.434,-176.488,631.984,-179.564,631.089,-142.861,539.916,-21.304,-6.53406,0.0357452,6.43052,-22.1389,14.2746
7.909,-142.187,535.567,-176.488,631.984,-179.564,631.089,-134.341,534.809,-21.4032,-6.49738,0.0422525,6.40192,-22.2288,14.3176
7.91,-147.178,538.313,-176.487,631.984,-179.564,631.089,-134.619,534.18,-21.4985,-6.46302,0.0384961,6.36746,-22.3201,14.3592
7.911,-159.291,544.772,-176.487,631.984,-179.564,631.089,-142.78,537.713,-21.5842,-6.43401,0.025524,6.33057,-22.4073,14.3971
7.912,-177.221,554.444,-176.407,632.052,-179.582,631.099,-157.954,545.048,-21.6554,-6.413,0.00472475,6.29455,-22.4854,14.4293
7.913,-199.938,567.244,-176.407,632.052,-179.582,631.099,-179.532,555.749,-21.7083,-6.40253,-0.0232167,6.26193,-22.5502,14.4553
7.914,-226.995,582.644,-176.407,632.052,-179.582,631.099,-206.881,569.834,-21.7393,-6.40473,-0.0571616,6.23547,-22.598,14.4737
7.915,-215.675,568.324,-176.407,632.052,-179.582,631.099,-212.282,572.586,-21.7798,-6.39529,-0.0352052,6.24293,-22.6306,14.4915
7.916,-200.134,558.709,-176.407,632.052,-179.582,631.099,-198.174,566.131,-21.8333,-6.37806,0.0088543,6.25827,-22.6693,14.5147
7.917,-187.282,551.486,-176.407,632.052,-179.582,631.099,-184.727,559.025,-21.8975,-6.35498,0.0512028,6.26741,-22.7185,14.5428
7.918,-180.51,548.043,-176.407,632.052,-179.582,631.099,-175.684,553.961,-21.9676,-6.32917,0.0817199,6.26628,-22.7767,14.5738
7.919,-180.73,548.525,-176.406,632.052,-179.582,631.1,-172.598,551.869,-22.0377,-6.30382,0.0976259,6.25561,-22.84,14.6052
7.92,-187.234,552.534,-176.406,632.052,-179.582,631.1,-175.622,552.842,-22.1027,-6.28182,0.0989734,6.23766,-22.9038,14.6349
7.921,-198.891,559.47,-176.406,632.052,-179.581,631.1,-184.003,556.745,-22.1585,-6.26557,0.0869934,6.21509,-22.9645,14.6611
7.922,-214.519,568.936,-176.303,632.098,-179.57,631.093,-197.126,563.261,-22.2017,-6.25714,0.0627882,6.19021,-23.0186,14.6827
7.923,-233.356,580.546,-176.303,632.098,-179.57,631.093,-214.385,572.169,-22.2297,-6.25827,0.0274389,6.16507,-23.0637,14.6988
7.924,-254.788,594.035,-176.303,632.098,-179.57,631.093,-235.368,583.301,-22.2405,-6.27052,-0.0181118,6.14148,-23.0973,14.7091
7.925,-238.253,585.292,-176.303,632.098,-179.57,631.093,-238.229,584.432,-22.265,-6.27568,-0.0233976,6.14222,-23.1197,14.7211
7.926,-221.266,581.967,-176.303,632.098,-179.57,631.093,-222.054,579.292,-22.3038,-6.27819,-0.00739491,6.15177,-23.1489,14.7376
7.927,-207.911,578.318,-176.303,632.098,-179.57,631.093,-207.982,573.503,-22.3536,-6.27779,0.0118816,6.1591,-23.1878,14.7574
7.928,-199.792,576.471,-176.303,632.098,-179.57,631.093,-198.298,569.311,-22.4104,-6.27595,0.0261458,6.1606,-23.2348,14.7796
7.929,-197.469,576.594,-176.303,632.098,-179.57,631.093,-193.792,567.313,-22.4694,-6.27428,0.0329827,6.15651,-23.2868,14.8024
7.93,-200.423,578.466,-176.303,632.098,-179.57,631.093,-194.27,567.545,-22.5262,-6.27422,0.0322344,6.14835,-23.3401,14.8246
7.931,-207.765,581.75,-176.303,632.098,-179.57,631.093,-199.094,569.821,-22.5772,-6.27691,0.0244676,6.13784,-23.3916,14.8451
7.932,-219.026,586.42,-176.258,632.153,-179.594,631.107,-208.236,573.975,-22.6193,-6.2835,0.00987694,6.12638,-23.4384,14.8635
7.933,-233.676,592.07,-176.258,632.153,-179.594,631.107,-220.792,579.98,-22.6496,-6.29478,-0.0105303,6.11574,-23.4781,14.8788
7.934,-251.321,598.889,-176.258,632.153,-179.594,631.107,-236.882,587.722,-22.6658,-6.31171,-0.0367253,6.10704,-23.5083,14.8905
7.935,-229.7,583.438,-176.258,632.153,-179.594,631.107,-244.212,588.356,-22.6999,-6.31607,-0.0114715,6.12911,-23.5213,14.909
7.936,-220.993,581.933,-176.258,632.153,-179.594,631.107,-236.382,586.516,-22.7414,-6.31928,0.035018,6.16236,-23.5352,14.9355
7.937,-217.765,582.328,-176.258,632.153,-179.594,631.107,-231.982,585.457,-22.7858,-6.32287,0.0797175,6.19382,-23.553,14.9671
7.938,-218.819,584.37,-176.258,632.153,-179.594,631.107,-230.744,585.591,-22.8296,-6.32822,0.113521,6.21907,-23.5745,15.0014
7.939,-225.005,587.953,-176.258,632.153,-179.594,631.107,-233.409,587.402,-22.8686,-6.33656,0.133987,6.23788,-23.5973,15.035
7.94,-234.663,593.248,-176.258,632.153,-179.594,631.107,-239.243,590.699,-22.9,-6.34931,0.140734,6.25104,-23.6194,15.0661
7.941,-246.679,598.851,-176.258,632.153,-179.594,631.107,-247.118,594.866,-22.9217,-6.36672,0.134651,6.25958,-23.6394,15.0928
7.942,-260.497,605.277,-176.245,632.166,-179.595,631.108,-256.859,599.997,-22.9325,-6.38945,0.116247,6.26438,-23.6559,15.1139
7.943,-275.146,611.464,-176.245,632.166,-179.595,631.108,-267.45,605.445,-22.9315,-6.41732,0.0863639,6.26602,-23.6685,15.1284
7.944,-290.585,618.215,-176.245,632.166,-179.595,631.108,-279.032,611.548,-22.9182,-6.45079,0.045228,6.26495,-23.6766,15.1359
7.945,-246.745,593.041,-176.245,632.166,-179.595,631.108,-264.807,600.555,-22.9409,-6.46373,0.0504314,6.28449,-23.6821,15.149
7.946,-207.417,575.948,-176.245,632.166,-179.595,631.108,-227.56,583.598,-22.9962,-6.46277,0.0791239,6.30579,-23.7089,15.1699
7.947,-174.038,559.257,-176.245,632.166,-179.595,631.108,-194.294,566.607,-23.0789,-6.44822,0.109339,6.31557,-23.7599,15.1972
7.948,-151.777,547.946,-176.245,632.166,-179.595,631.108,-168.985,553.474,-23.1802,-6.42449,0.131143,6.31112,-23.8312,15.2287
7.949,-141.133,542.488,-176.245,632.166,-179.595,631.108,-153.159,545.002,-23.2904,-6.39636,0.141543,6.29437,-23.916,15.2618
7.95,-142.217,541.008,-176.245,632.166,-179.595,631.108,-147.167,541.083,-23.4001,-6.36711,0.141649,6.26932,-24.0068,15.2947
7.951,-151.936,545.614,-176.245,632.166,-179.595,631.108,-149.71,542.399,-23.502,-6.34169,0.129804,6.23877,-24.0978,15.3242
7.952,-171.152,552.835,-176.401,632.127,-179.628,631.127,-161.067,547.433,-23.5885,-6.32225,0.109693,6.20725,-24.1825,15.35
7.953,-195.892,564.57,-176.401,632.127,-179.628,631.127,-179.027,556.83,-23.655,-6.31248,0.0798071,6.17676,-24.2569,15.3699
7.954,-227.771,578.879,-176.401,632.127,-179.628,631.127,-204.756,569.632,-23.6957,-6.3145,0.041406,6.15011,-24.3159,15.3843
7.955,-214.511,571.096,-176.401,632.127,-179.628,631.127,-232.073,579.24,-23.7475,-6.31022,0.058793,6.16223,-24.3441,15.4016
7.956,-214.463,575.855,-176.401,632.127,-179.628,631.127,-233.508,583.253,-23.7996,-6.3099,0.103125,6.19302,-24.3652,15.4207
7.957,-216.221,579.632,-176.401,632.127,-179.628,631.127,-234.008,585.19,-23.8506,-6.31274,0.148643,6.22602,-24.3858,15.4407
7.958,-219.705,583.411,-176.401,632.127,-179.628,631.127,-234.946,586.806,-23.8989,-6.31875,0.184347,6.25453,-24.4083,15.4613
7.959,-225.561,587.329,-176.401,632.127,-179.628,631.128,-237.223,588.652,-23.9428,-6.32804,0.206859,6.2767,-24.4325,15.4817
7.96,-233.75,591.426,-176.401,632.127,-179.628,631.128,-240.918,590.898,-23.9802,-6.34075,0.215555,6.29239,-24.4575,15.501
7.961,-243.89,595.646,-176.401,632.127,-179.628,631.128,-245.801,593.527,-24.0096,-6.35699,0.210614,6.30193,-24.4827,15.5186
7.962,-255.474,599.906,-176.87,631.915,-179.65,631.14,-251.448,596.443,-24.0298,-6.37678,0.192346,6.30562,-24.5075,15.534
7.963,-268.12,604.1,-176.87,631.915,-179.65,631.14,-257.674,599.515,-24.04,-6.40008,0.160979,6.30363,-24.5316,15.547
7.964,-281.492,608.147,-176.87,631.915,-179.65,631.14,-264.082,602.669,-24.0394,-6.42676,0.116658,6.29601,-24.5551,15.5573
7.965,-217.883,575.503,-176.87,631.915,-179.65,631.14,-246.028,587.02,-24.0912,-6.42681,0.123417,6.30812,-24.5782,15.5868
7.966,-174.005,559.599,-176.87,631.915,-179.65,631.14,-205.021,568.7,-24.1792,-6.41392,0.154216,6.32095,-24.6257,15.634
7.967,-110.512,595.86,-176.87,631.915,-179.65,631.14,-149.328,595.91,-24.3194,-6.43077,0.219669,6.37448,-24.7092,15.7198
7.968,-58.36,689.803,-176.87,631.915,-179.65,631.14,-120.582,669.774,-24.5025,-6.52455,0.4456,6.59236,-24.7956,15.8528
7.969,-263.364,579.739,-176.87,631.915,-179.649,631.14,-269.121,568.585,-24.5182,-6.52836,0.716341,6.74173,-24.7322,15.8689
7.97,-195.537,616.843,-176.87,631.915,-179.649,631.14,-216.603,576.605,-24.5896,-6.56259,0.738889,6.75587,-24.774,15.9208
7.971,-224.47,591.101,-176.87,631.913,-179.65,631.138,-221.25,574.707,-24.6377,-6.57585,0.705053,6.73628,-24.825,15.9555
7.972,-328.6,577.751,-178.053,631.551,-179.619,631.391,-311.324,553.969,-24.6008,-6.57825,0.732708,6.73694,-24.7969,15.9398
7.973,-516.151,560.126,-178.054,631.554,-179.621,631.394,-462.096,521.291,-24.4108,-6.56631,0.867097,6.7694,-24.6094,15.8336
7.974,-585.507,481.864,-178.056,631.556,-179.622,631.395,-457.4,485.841,-24.1644,-6.49043,1.42426,6.97762,-24.2327,15.6682
7.975,-383.273,523.778,-178.053,631.55,-179.62,631.389,-410.747,486.95,-24.0836,-6.4489,1.37759,6.89328,-24.1631,15.6019
7.976,-316.811,511.72,-178.053,631.537,-179.619,631.377,-450.648,474.205,-24.0575,-6.39759,0.941489,6.61594,-24.2431,15.5628
7.977,-300.199,483.081,-178.045,631.535,-179.611,631.374,-496.413,372.571,-24.0453,-6.32292,0.363871,6.25877,-24.3812,15.5255
7.978,-287.161,468.82,-178.036,631.536,-179.602,631.376,-414.901,311.15,-24.044,-6.23666,-0.205737,5.8964,-24.5266,15.4912
7.979,138.255,690.33,-178.026,631.541,-179.593,631.381,-45.4144,605.562,-24.391,-6.33168,-0.0600794,6.00669,-24.6892,15.7089
7.98,56.1725,558.051,-178.025,631.538,-179.592,631.377,-36.3752,590.293,-24.6711,-6.31855,0.155012,6.14505,-24.8572,15.8606
7.981,-110.439,628.876,-178.026,631.526,-179.592,631.366,-120.149,644.431,-24.8152,-6.36344,0.507542,6.42178,-24.9319,15.9466
7.982,-181.118,665.635,-181.046,629.992,-179.606,631.362,-167.737,671.445,-24.9018,-6.43846,0.630603,6.57303,-24.9952,16.007
7.983,-227.809,675.133,-181.048,629.982,-179.608,631.352,-196.325,688.173,-24.9505,-6.52133,0.634776,6.65635,-25.0583,16.0485
7.984,-243.54,673.349,-181.051,629.972,-179.611,631.342,-202.915,691.866,-24.9865,-6.60281,0.583151,6.70375,-25.1284,16.0854
7.985,-154.431,646.78,-181.057,629.964,-179.617,631.334,-137.188,658.573,-25.0958,-6.66264,0.663794,6.81662,-25.2235,16.1598
7.986,-67.0954,608.876,-181.062,629.955,-179.622,631.325,-65.9977,622.728,-25.2768,-6.69153,0.772061,6.91864,-25.3728,16.2713
7.987,-31.8407,589.204,-181.065,629.948,-179.625,631.318,-32.1196,605.467,-25.4869,-6.70441,0.893519,7.0147,-25.5494,16.3971
7.988,-39.6556,591.965,-181.066,629.943,-179.626,631.313,-33.6608,607.367,-25.6909,-6.71962,0.985253,7.09434,-25.726,16.5207
7.989,-58.9952,597.019,-181.066,629.939,-179.626,631.309,-36.2969,610.098,-25.8793,-6.73905,1.02533,7.1447,-25.9026,16.6361
7.99,-77.5929,603.788,-181.066,629.938,-179.626,631.308,-39.6719,612.102,-26.0529,-6.76408,1.01743,7.16725,-26.0789,16.7441
7.991,-93.8966,607.953,-181.065,629.939,-179.625,631.309,-43.3561,613.294,-26.2134,-6.79261,0.967138,7.1647,-26.2547,16.8453
7.992,-109.743,609.072,-188.272,626.271,-179.626,631.312,-47.7692,613.669,-26.3612,-6.82212,0.877921,7.13857,-26.4298,16.939
7.993,-126.097,609.601,-188.272,626.274,-179.626,631.315,-53.2653,613.518,-26.496,-6.85214,0.751079,7.08933,-26.6037,17.0249
7.994,-143.488,608.34,-188.273,626.277,-179.627,631.318,-60.3595,612.833,-26.6168,-6.88121,0.587332,7.01715,-26.776,17.1024
7.995,-117.083,608.721,-188.276,626.281,-179.63,631.321,-57.9341,611.526,-26.7596,-6.91067,0.546663,7.0196,-26.9428,17.1904
7.996,-100.783,606.947,-188.28,626.284,-179.634,631.324,-55.2539,610.789,-26.9159,-6.93876,0.554982,7.05155,-27.1089,17.2871
7.997,-100.307,605.738,-188.284,626.287,-179.638,631.327,-56.0857,611.402,-27.073,-6.96593,0.569353,7.0877,-27.2743,17.3846
7.998,-105.884,605.725,-188.289,626.291,-179.643,631.331,-58.0811,612.511,-27.2258,-6.99318,0.571481,7.11721,-27.4393,17.4798
7.999,-112.736,607.585,-188.294,626.295,-179.649,631.335,-60.3053,613.633,-27.3733,-7.02202,0.555392,7.13641,-27.6041,17.5726
8,-120.951,606.678,-188.3,626.3,-179.654,631.34,-62.6996,614.796,-27.5145,-7.05021,0.518733,7.14383,-27.7688,17.6619
8.001,-125.032,606.95,-188.305,626.304,-179.66,631.345,-64.2598,615.203,-27.6525,-7.07869,0.467468,7.14261,-27.9336,17.7488
8.002,-130.944,607.373,-205.335,617.631,-179.663,631.346,-66.3018,615.785,-27.7861,-7.10761,0.39776,7.13048,-28.0986,17.8335
8.003,-136.56,606.029,-205.34,617.635,-179.668,631.35,-68.1472,616.406,-27.9154,-7.1355,0.310434,7.10795,-28.264,17.9155
8.004,-205.337,654.311,-205.345,617.639,-179.673,631.354,-151.638,665.891,-27.9888,-7.20296,0.251908,7.13516,-28.3737,17.9763
8.005,-292.169,725.732,-205.349,617.642,-179.677,631.357,-242.047,720.286,-27.9914,-7.32892,0.329411,7.29552,-28.3925,18.0116
8.006,-312.983,738.45,-205.353,617.645,-179.681,631.36,-273.408,738.924,-27.9774,-7.46535,0.399276,7.46486,-28.3892,18.041
8.007,-310.31,736.204,-205.356,617.647,-179.684,631.362,-277.29,741.211,-27.9659,-7.60004,0.456071,7.62635,-28.3868,18.072
8.008,-296.91,726.198,-205.357,617.649,-179.685,631.364,-270.722,737.277,-27.9656,-7.72662,0.494845,7.77165,-28.3945,18.1089
8.009,-287.197,717.898,-205.356,617.651,-179.684,631.366,-267.027,735.043,-27.9736,-7.84651,0.509704,7.89778,-28.4116,18.1504
8.01,-281.257,711.828,-205.354,617.652,-179.682,631.366,-265.952,734.464,-27.9868,-7.96152,0.502523,8.00738,-28.4356,18.1944
8.011,-278.513,707.638,-205.351,617.652,-179.679,631.366,-267.599,735.3,-28.0026,-8.07319,0.475155,8.1028,-28.4642,18.2396
8.012,-278.208,704.766,-245.333,597.278,-179.675,631.365,-271.368,737.24,-28.0189,-8.18261,0.429213,8.18592,-28.4955,18.285
8.013,-279.757,702.82,-245.328,597.276,-179.67,631.363,-276.81,740.047,-28.0342,-8.29052,0.365769,8.25801,-28.5283,18.3294
8.014,-275.881,703.767,-245.322,597.274,-179.664,631.36,-281.772,742.84,-28.0531,-8.39931,0.286131,8.31994,-28.5629,18.3753
8.015,-285.298,703,-245.317,597.27,-179.658,631.355,-273.23,736.6,-28.0646,-8.50756,0.273806,8.42764,-28.5846,18.4157
8.016,-279.834,710.581,-245.312,597.265,-179.653,631.351,-275.841,738.205,-28.0809,-8.62211,0.28112,8.55104,-28.5994,18.4607
8.017,-278.145,712.834,-245.307,597.26,-179.648,631.345,-277.44,738.985,-28.0988,-8.7386,0.294893,8.67984,-28.6115,18.5072
8.018,-280.021,702.857,-245.303,597.255,-179.643,631.339,-277.266,738.027,-28.1156,-8.84704,0.301187,8.80253,-28.6261,18.5499
8.019,-281.78,697.326,-245.299,597.249,-179.639,631.333,-276.72,737.224,-28.1312,-8.95104,0.304895,8.92282,-28.6421,18.5902
8.02,-278.537,695.291,-245.295,597.244,-179.635,631.327,-276.095,736.713,-28.1498,-9.05349,0.296606,9.03401,-28.6621,18.6318
8.021,-276.237,693.158,-245.292,597.239,-179.631,631.321,-275.706,736.52,-28.1706,-9.15429,0.268128,9.13028,-28.6883,18.6743
8.022,-275.584,691.166,-338.945,549.524,-412.591,512.644,-275.436,736.491,-28.1923,-9.25357,0.222744,9.21416,-28.7195,18.7171
8.023,-275.002,689.984,-338.943,549.519,-412.589,512.64,-275.204,736.63,-28.2147,-9.35199,0.163651,9.28813,-28.755,18.7602
8.024,-274.684,689.205,-338.94,549.515,-412.587,512.636,-275.156,736.809,-28.2378,-9.44987,0.0926517,9.35354,-28.794,18.8039
8.025,-282.065,695.628,-338.938,549.511,-412.585,512.632,-274.107,734.525,-28.2551,-9.55312,0.0648082,9.44929,-28.8221,18.845
8.026,-284.696,695.08,-338.937,549.506,-412.584,512.628,-275.962,733.434,-28.2706,-9.65602,0.0534511,9.55649,-28.8447,18.885
8.027,-286.105,693.424,-338.936,549.502,-412.583,512.624,-277.133,732.783,-28.2853,-9.75769,0.0437054,9.66452,-28.8664,18.9239
8.028,-287.257,691.279,-338.936,549.498,-412.583,512.62,-277.891,732.358,-28.2993,-9.85771,0.0287362,9.76852,-28.8892,18.9617
8.029,-288.258,689.27,-338.937,549.494,-412.584,512.616,-278.472,732.071,-28.3129,-9.9562,0.00589601,9.86666,-28.9141,18.9989
8.03,-287.09,688.688,-338.938,549.491,-412.585,512.613,-278.608,732.218,-28.3277,-10.0543,-0.0255013,9.95873,-28.9416,19.0363
8.031,-287.302,687.463,-338.94,549.487,-412.587,512.61,-278.723,732.341,-28.3427,-10.1516,-0.0655547,10.0446,-28.9717,19.0734
8.032,-287.059,687.12,-379.073,529.042,-412.589,512.607,-278.657,732.669,-28.3582,-10.2486,-0.114036,10.1247,-29.0045,19.1108
8.033,-286.383,687.471,-379.075,529.039,-412.591,512.605,-278.439,733.217,-28.3746,-10.3461,-0.170719,10.1992,-29.0399,19.1491
