"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","CoP_ZMPX","CoP_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
7.946,-1.01651,881.278,88.5322,820.697,89.2665,822.815,-12.8576,920.976,-7.64106,928.417,-12.5205,11.2383,-0.0959105,-8.57422,-13.1517,9.68059
7.947,-1.74505,888.899,88.5579,820.72,89.2917,822.839,-11.8598,918.303,-7.64108,928.417,-12.5012,11.1363,-0.124534,-8.49209,-13.1283,9.66514
7.948,-1.22419,876.191,88.5836,820.743,89.3169,822.862,-13.4303,926.279,-7.64108,928.417,-12.4825,11.0448,-0.134833,-8.38772,-13.1038,9.64781
7.949,0.016878,871.872,88.6094,820.767,89.3422,822.886,-13.0838,928.546,-7.64108,928.417,-12.4649,10.957,-0.13359,-8.27116,-13.0794,9.63081
7.95,1.64363,865.834,88.6354,820.79,89.3677,822.91,-12.792,928.344,-7.64106,928.417,-12.4488,10.8743,-0.130047,-8.15272,-13.0554,9.61484
7.951,4.00098,860.887,88.6617,820.814,89.3934,822.934,-12.0002,926.697,-7.64106,928.417,-12.4348,10.7957,-0.129511,-8.03833,-13.032,9.60072
7.952,6.12594,858.734,88.6883,820.838,89.4195,822.958,-11.3856,924.495,-7.64105,928.417,-12.4227,10.719,-0.132266,-7.92865,-13.0093,9.5887
7.953,6.69622,858.799,88.7152,820.863,89.4459,822.983,-11.0081,922.15,-7.64105,928.417,-12.4111,10.6424,-0.138641,-7.82405,-12.987,9.57753
7.954,6.50492,861.831,88.7423,820.887,89.4724,823.008,-10.6594,919.819,-7.64105,928.417,-12.3996,10.5634,-0.14872,-7.72459,-12.9651,9.56673
7.955,6.26804,867.695,88.8162,820.989,89.4924,823.054,-10.3373,917.61,-7.64105,928.417,-12.388,10.4798,-0.162696,-7.63034,-12.9436,9.55648
7.956,5.17683,875.084,88.8435,821.014,89.5192,823.079,-9.87542,915.666,-7.64106,928.417,-12.3756,10.3902,-0.182524,-7.54289,-12.9225,9.54591
7.957,2.34413,887.056,88.8709,821.039,89.546,823.105,-10.1037,914.561,-7.64107,928.417,-12.3611,10.2909,-0.20484,-7.45858,-12.9015,9.53425
7.958,1.61915,880.851,88.8981,821.064,89.5727,823.13,-10.0386,921.995,-7.64107,928.417,-12.3461,10.1969,-0.225953,-7.36819,-12.8806,9.52019
7.959,3.2789,886.983,88.9254,821.089,89.5994,823.155,-9.99686,929.005,-7.64106,928.417,-12.3326,10.0979,-0.246412,-7.27251,-12.8599,9.50697
7.96,3.99025,888.488,88.9526,821.114,89.6261,823.18,-9.91204,932.406,-7.64109,928.417,-12.3198,9.99786,-0.270852,-7.17832,-12.8394,9.49399
7.961,3.1914,891.67,88.98,821.139,89.653,823.205,-10.6564,933.923,-7.64111,928.417,-12.3065,9.8953,-0.294519,-7.08247,-12.8184,9.48097
