"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","CoP_ZMPX","CoP_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ","CoMAngularMomentumX","CoMAngularMomentumY","CoMAngularMomentumZ"
0.109,-13.7202,-73.0718,84.5391,-18.7402,84.5391,-18.7402,9.27005,-78.6634,58.2646,-147.871,-8.54066,-3.44132,0.840778,3.68679,-9.28829,-0.733345,0.743778,-1.86551,-0.246773
0.11,39.8693,-152.681,84.5624,-18.726,84.5624,-18.726,11.2661,-99.1766,48.6574,-147.886,-8.50035,-3.33368,1.03857,3.61221,-9.23571,-0.724336,0.765969,-1.82998,-0.248212
0.111,42.427,-143.778,84.5789,-18.7042,84.5789,-18.7042,16.765,-121.01,48.6575,-147.886,-8.46224,-3.23335,1.15845,3.52741,-9.18688,-0.720532,0.770012,-1.80326,-0.254144
0.112,38.4856,-137.88,84.5909,-18.6773,84.5909,-18.6773,22.8572,-140.455,48.6575,-147.886,-8.421,-3.13789,1.21734,3.43519,-9.14174,-0.718415,0.761175,-1.78838,-0.261386
0.113,32.2809,-136.319,84.5999,-18.6478,84.5999,-18.6478,28.45,-156.517,48.6575,-147.886,-8.37478,-3.04375,1.23557,3.33712,-9.0998,-0.715919,0.744497,-1.78458,-0.268228
0.114,25.5016,-133.849,84.6074,-18.6171,84.6074,-18.6171,33.151,-167.936,48.6576,-147.886,-8.32312,-2.95165,1.226,3.23551,-9.06042,-0.712627,0.721919,-1.79049,-0.274199
0.115,19.1737,-130.064,84.6146,-18.5866,84.6146,-18.5866,36.9097,-175.167,48.6576,-147.886,-8.26637,-2.8627,1.1983,3.13209,-9.02305,-0.708327,0.694451,-1.8044,-0.278982
0.116,13.7155,-125.541,84.6225,-18.557,84.6225,-18.557,39.8725,-178.77,48.6577,-147.886,-8.20526,-2.77747,1.16029,3.0281,-8.98735,-0.702949,0.662985,-1.82465,-0.282444
0.117,9.3081,-120.784,84.632,-18.5291,84.632,-18.5291,42.1692,-179.45,48.6577,-147.886,-8.14064,-2.69617,1.11813,2.92443,-8.95309,-0.696531,0.628374,-1.84972,-0.284587
0.118,6.03215,-116.427,84.6437,-18.5033,84.6437,-18.5033,43.9093,-177.974,48.6577,-147.886,-8.07343,-2.61846,1.07692,2.8216,-8.92011,-0.689159,0.591526,-1.8782,-0.285506
0.119,3.83602,-112.373,84.6581,-18.4801,84.6581,-18.4801,45.2158,-175.038,48.6578,-147.886,-8.00453,-2.54409,1.03993,2.71999,-8.88826,-0.681028,0.553118,-1.9089,-0.285403
0.12,2.78581,-108.887,84.6755,-18.4594,84.6755,-18.4594,46.2459,-171.283,48.6578,-147.886,-7.93485,-2.47261,1.00966,2.61977,-8.85748,-0.67231,0.513753,-1.94074,-0.28447
0.121,3.14499,-105.905,84.6962,-18.4416,84.6962,-18.4416,47.1957,-167.131,48.6578,-147.886,-7.86556,-2.4036,0.987634,2.52098,-8.82781,-0.663189,0.473885,-1.97263,-0.282903
